"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","UserLanguage","Consent","dem_state","Pre_state_conf_1","Pre_national_conf_1","cov_trust_federal_1","cov_trust_state_1","cov_2016_accu","cov_2020_accu","dem_birthyear","dem_gender","dem_gender_6_TEXT","dem_child","bipart_intro_time_First.Click","bipart_intro_time_Last.Click","bipart_intro_time_Page.Submit","bipart_intro_time_Click.Count","bipartisan_time_First.Click","bipartisan_time_Last.Click","bipartisan_time_Page.Submit","bipartisan_time_Click.Count","RL_perc_intro_time_First.Click","RL_perc_intro_time_Last.Click","RL_perc_intro_time_Page.Submit","RL_perc_intro_time_Click.Count","RL_perc_time_First.Click","RL_perc_time_Last.Click","RL_perc_time_Page.Submit","RL_perc_time_Click.Count","Handcount_intro_time_First.Click","Handcount_intro_time_Last.Click","Handcount_intro_time_Page.Submit","Handcount_intro_time_Click.Count","Handcount_time_First.Click","Handcount_time_Last.Click","Handcount_time_Page.Submit","Handcount_time_Click.Count","Loser_intro_time_First.Click","Loser_intro_time_Last.Click","Loser_intro_time_Page.Submit","Loser_intro_time_Click.Count","Loser_time_First.Click","Loser_time_Last.Click","Loser_time_Page.Submit","Loser_time_Click.Count","Soup_intro_time_First.Click","Soup_intro_time_Last.Click","Soup_intro_time_Page.Submit","Soup_intro_time_Click.Count","Soup_time_First.Click","Soup_time_Last.Click","Soup_time_Page.Submit","Soup_time_Click.Count","Local_intro_time_First.Click","Local_intro_time_Last.Click","Local_intro_time_Page.Submit","Local_intro_time_Click.Count","Local_time_First.Click","Local_time_Last.Click","Local_time_Page.Submit","Local_time_Click.Count","control_time_First.Click","control_time_Last.Click","control_time_Page.Submit","control_time_Click.Count","Post_state_conf_1","Post_national_conf_1","SecEffect_1","attentioncheck","cov_voting_impt_1","cov_vote_2020","cov_vote_who_2020","cov_vote_who_2020_5_TEXT","dem_edu","dem_party","dem_party_4_TEXT","dem_libcon","dem_race","dem_race_6_TEXT","dem_income","comments","rid","age","gender","hhi","ethnicity","hispanic","education","political_party","region","zip","Treatment_group"
"5/4/2021 5:57","5/4/2021 5:59","IP Address","71.191.205.233","100","137","5/4/2021 5:59","R_12m7m5XJwoKVjv3","38.96180725","-77.11930084","EN","YES","Maryland","10","4","2","4","Yes","Yes","2001","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","1.844","14.46","17.801","2","1.127","11.317","14.081","2","","","","","","","","","","","","","","","","","","","","","7","5","3","Red,Green","3","No, I did not vote for reasons outside of my control","","","Did not graduate from high school","Independent","","Moderate Conservative","Black or African American (non-Hispanic),Caucasian/White (non-Hispanic)","","$150,000 or more","","60913649-e8d0-7973-0368-be70ce1b97e5","19","1","21","15","1","1","5","3","20817","Loser"
"5/4/2021 5:56","5/4/2021 5:59","IP Address","174.206.197.4","100","187","5/4/2021 5:59","R_12tpYBFAMTQyAOy","37.75100708","-97.8219986","EN","YES","New Jersey","10","10","4","4","Yes","Yes","1967","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.754","9.183","10.002","8","10","10","1","Red,Green","5","Yes, I voted","Joe Biden","","Some college, but no degree","Independent","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$100,000-$149,999","","60913666-28c0-478f-7c30-e03b5fd0628e","53","2","20","1","1","4","3","1","8857","Control"
"5/4/2021 5:56","5/4/2021 5:59","IP Address","104.138.238.184","100","157","5/4/2021 5:59","R_yEeEJdgsfGjuGVX","36.06820679","-80.2928009","EN","YES","North Carolina","10","10","4","5","No","Yes","2000","Female","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.868","24.586","28.699","8","1.753","5.785","20.767","4","","","","","","","","","","","","","10","10","5","Red,Green","5","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Moderate","Latino or Hispanic","","Less than $10,000","No","60913688-a2b2-9eb4-cb2e-fe1c33409228","20","2","1","15","2","2","1","3","27107","Soup"
"5/4/2021 5:55","5/4/2021 5:59","IP Address","47.26.213.73","100","256","5/4/2021 5:59","R_2PvdxDctIUUtWE3","43.01010132","-85.75930023","EN","YES","Michigan","1","1","1","1","Yes","No","1970","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","4.81","34.872","35.578","5","11.61","11.61","19.599","1","","","","","","","","","","","","","","","","","","","","","1","1","1","Red,Green","1","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$100,000-$149,999","","60913629-89bd-1c6e-070d-c2613e85b803","50","2","1","1","1","6","10","2","49435","Loser"
"5/4/2021 5:56","5/4/2021 5:59","IP Address","24.131.126.41","100","216","5/4/2021 5:59","R_2qpY77Wx0S7Uiej","40.49650574","-80.20600128","EN","YES","Pennsylvania","5","10","3","3","Yes","Yes","1983","Male","","No","","","","","","","","","","","","","","","","","0","0","44.428","0","0","0","17.743","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","5","Red,Green","3","No, I did not vote for reasons outside of my control","","","Some college, but no degree","Democrat","","Moderate","Asian/Pacific Islander","","$40,000-$49,999","survey was intresting","609133e3-e758-39fe-30e5-c3f3d1280d6f","38","1","8","4","1","6","2","1","15071","Handcount"
"5/4/2021 5:56","5/4/2021 5:59","IP Address","97.107.105.63","100","190","5/4/2021 5:59","R_1hR65q4ZBGoYAQg","34.31889343","-80.92500305","EN","YES","New York","10","10","5","5","Yes","Yes","1990","Male","","Yes","","","","","","","","","1.046","9.618","11.335","5","0","0","11.314","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","5","Red,Green","5","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Strong Liberal","Caucasian/White (non-Hispanic)","","$100,000-$149,999","I like","60913675-598e-6704-f61b-cca2a26e0151","30","1","19","1","1","8","1","1","10003","RL_percentage"
"5/4/2021 5:46","5/4/2021 5:59","IP Address","107.77.207.208","100","792","5/4/2021 5:59","R_2qmWbQKO8HqTpvA","41.84829712","-87.65170288","EN","YES","Kansas","3","7","2","4","Yes","Yes","1982","Male","","Yes","1.362","1.362","11.226","1","0","0","52.132","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","4","Red,Green","1","Yes, I voted","Donald Trump","","Some college, but no degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$40,000-$49,999","Nope ","6091340e-36a2-0dae-bdc0-db0811be9408","38","1","5","1","1","4","4","2","67204","Bipartisan"
"5/4/2021 5:55","5/4/2021 6:00","IP Address","107.137.179.172","100","279","5/4/2021 6:00","R_2xRvE7ffvqJrHNV","38.54820251","-90.32980347","EN","YES","Missouri","9","9","3","2","Yes","Yes","1965","Female","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.571","36.571","38.958","1","0","0","25.372","0","","","","","","","","","","","","","10","10","1","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Independent","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$20,000-$29,999","","60913615-4b65-485d-d0a8-688b990c1e7a","53","2","4","1","1","6","3","2","63123","Soup"
"5/4/2021 5:56","5/4/2021 6:00","IP Address","198.203.177.177","100","192","5/4/2021 6:00","R_cC2IcIQL0WuuhFf","44.98339844","-93.2621994","EN","YES","Minnesotta","10","9","4","5","Yes","Yes","1968","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","0","0","18.744","0","0","0","15.142","0","","","","","","","","","","","","","","","","","","","","","10","9","4","Red,Green","5","Yes, I voted","Joe Biden","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$150,000 or more","Great survey - right amount of time for reward.","6091365a-420e-b561-ad02-2d7fb550a947","52","1","23","1","1","7","9","2","55311","Loser"
"5/4/2021 5:56","5/4/2021 6:00","IP Address","174.245.49.161","100","214","5/4/2021 6:00","R_zVHyKu6B4Uf3Ulz","42.64259338","-84.52210236","EN","YES","Michigan","9","7","4","4","Yes","Yes","1954","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.416","8.416","10.83","1","9","7","4","Red,Green","5","Yes, I voted","Joe Biden","","Did not graduate from high school","Democrat","","Strong Liberal","Caucasian/White (non-Hispanic)","","$30,000-$39,999","","6091368e-9677-111d-6465-1ada8234297d","67","1","6","1","1","1","1","2","49436","Control"
"5/4/2021 5:57","5/4/2021 6:00","IP Address","173.94.26.168","100","189","5/4/2021 6:00","R_2cnrIW7G4s7Cypr","36.03309631","-79.38050079","EN","YES","North Carolina","6","4","4","4","Yes","No","1976","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.017","3.903","8.116","4","0","0","12.583","0","","","","","","","","","","","","","7","4","2","Red,Green","5","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$100,000-$149,999","No","609136ae-6c1a-abff-d68d-3ee4a8abd018","45","2","18","1","1","6","9","3","27253","Soup"
"5/4/2021 5:56","5/4/2021 6:00","IP Address","191.102.154.204","100","212","5/4/2021 6:00","R_3EQh374wz7CwjQb","37.75100708","-97.8219986","EN","YES","Pennsylvania","9","9","5","5","Yes","Yes","1983","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","3.539","4.55","12.101","2","0","0","11.268","0","","","","","","","","","","","","","","","","","","","","","10","9","5","White","","","","","","","","","","","","","609135ef-f5b1-5c2c-6fff-d472aa5ca804","38","1","21","1","1","6","10","1","15221","Loser"
"5/4/2021 5:56","5/4/2021 6:00","IP Address","47.13.36.32","100","242","5/4/2021 6:00","R_3HLmnXtudl8g9q6","36.21299744","-86.30110168","EN","YES","Tennessee","10","9","4","4","Yes","Yes","1963","Male","","Yes","","","","","","","","","","","","","","","","","0","0","11.709","0","0","0","11.902","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","9","3","Red,Green","1","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Republican","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","enjoyed it","6091366f-80e2-3af6-9062-fa3b02a47986","58","1","20","1","1","2","10","3","37090","Handcount"
"5/4/2021 5:58","5/4/2021 6:00","IP Address","96.242.92.194","100","120","5/4/2021 6:00","R_2YRMsfIV1R7dhac","40.38459778","-74.17539978","EN","YES","New Jersey","10","10","5","5","Yes","Yes","1990","Male","","Yes","","","","","","","","","0.842","8.372","18.73","6","1.975","1.975","15.291","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","5","White,Black,Red,Pink,Green,Blue","","","","","","","","","","","","","6091369b-a3b4-5e9b-4255-a0fb56a2a027","30","1","21","1","1","7","1","3","30905","RL_percentage"
"5/4/2021 5:57","5/4/2021 6:00","IP Address","204.239.124.2","100","152","5/4/2021 6:00","R_2TAZs5RDbYqkCun","40.26919556","-80.16110229","EN","YES","Pennsylvania","10","10","4","4","Yes","Yes","1977","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","32.763","0","9","9","2","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$100,000-$149,999","no","609136ab-c0df-9655-d025-833778678daa","43","1","19","1","1","6","1","1","15012","Control"
"5/4/2021 5:56","5/4/2021 6:00","IP Address","71.232.250.231","100","222","5/4/2021 6:00","R_2WJxJzoFvGEZgak","42.88589478","-71.2990036","EN","YES","New Hampshir","10","3","3","4","No","No","1964","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.359","21.905","24.1","4","6.329","10.256","12.678","2","","","","","9","3","3","Red,Green","5","Yes, I voted","Donald Trump","","4-year college degree","Democrat","","Strong Conservative","Caucasian/White (non-Hispanic)","","$100,000-$149,999","","60913694-6963-c51e-da23-44be945244a1","56","1","21","1","1","6","2","1","3038","Local"
"5/4/2021 5:58","5/4/2021 6:00","IP Address","172.58.97.129","100","137","5/4/2021 6:00","R_3pgU8CyyQYwEstC","30.36430359","-97.68640137","EN","YES","Texas","8","8","3","3","No","Yes","1999","Female","","Yes","","","","","","","","","6.035","8.985","11.333","3","5.245","12.248","12.929","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","4","Green","","","","","","","","","","","","","609136bc-fcec-94b6-e7c3-3bab2aac0978","22","2","2","1","2","2","4","3","78521","RL_percentage"
"5/4/2021 5:54","5/4/2021 6:00","IP Address","209.150.45.95","100","377","5/4/2021 6:00","R_3MsUCHg377DKXFL","40.74650574","-73.90899658","EN","YES","New York","10","7","3","3","No","No","1963","Female","","No","","","","","","","","","2.904","27.278","31.189","9","1.206","3.785","17.716","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","8","4","Red,Green","1","Yes, I voted","Joe Biden","","2-year college degree","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","Prefer not to say","No thank you","609135dc-6379-5306-1ab2-601536ced9d7","57","2","-3105","1","1","5","1","1","11375","RL_percentage"
"5/4/2021 5:55","5/4/2021 6:00","IP Address","107.77.210.172","100","340","5/4/2021 6:00","R_bK00MxbpGb12drj","41.84829712","-87.65170288","EN","YES","Minnesotta","8","6","3","3","Yes","Yes","1989","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.738","11.338","15.619","6","2.979","8.6","17.164","3","","","","","8","7","2","Red,Green","4","No, I did not vote for reasons outside of my control","","","Some college, but no degree","Democrat","","Haven't thought much about it","Caucasian/White (non-Hispanic)","","$75,000-$99,999","","60913621-2dc1-c9e2-31de-eb5276d73d92","31","2","16","1","1","4","2","2","55734","Local"
"5/4/2021 5:56","5/4/2021 6:00","IP Address","99.114.181.37","100","231","5/4/2021 6:00","R_1o8col6ORdJJlj7","30.67100525","-87.17369843","EN","YES","Florida","8","8","2","2","Yes","Yes","1967","Male","","No","","","","","","","","","0","0","50.379","0","0","0","27.423","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","3","Red,Green","2","Yes, I voted","Donald Trump","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$100,000-$149,999","Thank you for allowing me to participate. ","60913652-3f24-8f88-29df-99b2a2c78d2c","53","1","18","1","1","7","9","3","32571","RL_percentage"
"5/4/2021 5:57","5/4/2021 6:00","IP Address","72.51.128.132","100","213","5/4/2021 6:01","R_XzEpK0QYKySmsJH","38.13340759","-89.70619965","EN","YES","New York","7","7","4","2","Yes","Yes","1983","Female","","Yes","4.525","13.056","13.86","8","1.514","8.593","15.419","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","4","4","Red,Green","4","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate Liberal","Black or African American (non-Hispanic)","","$100,000-$149,999","Keep this up","6091365b-c528-5661-e8f1-3773ee3f1949","35","2","19","2","1","7","2","1","10001","Bipartisan"
"5/4/2021 5:57","5/4/2021 6:01","IP Address","64.252.192.215","100","249","5/4/2021 6:01","R_24cOarYqeUNSgwd","28.65289307","-81.21060181","EN","YES","Florida","10","10","2","5","Yes","No","1981","Female","","Yes","2.51","12.455","17.45","7","4.645","11.806","13.006","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","3","5","Red,Green","1","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$50,000-$74,999","Nothing. ","6091368a-3e90-1e3e-2154-051ca912eb3d","40","2","12","1","1","6","9","3","32765","Bipartisan"
"5/4/2021 5:57","5/4/2021 6:01","IP Address","96.230.93.197","100","206","5/4/2021 6:01","R_2fIkCmnWj5D2eqq","42.02149963","-71.21880341","EN","YES","Massachusetts","9","8","2","3","Yes","Yes","1992","Female","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.986","28.219","28.801","8","6.574","8.979","14.704","2","","","","","9","7","1","Red,Green","1","Yes, I voted","Joe Biden","","Some college, but no degree","Independent","","Strong Liberal","Caucasian/White (non-Hispanic)","","$50,000-$74,999","Nope!","60913671-47d9-5d27-1859-cf12c7a8cc26","28","2","12","1","1","4","3","1","2048","Local"
"5/4/2021 5:55","5/4/2021 6:01","IP Address","172.58.157.52","100","346","5/4/2021 6:01","R_2Y2GJL0PrwggHo3","35.28419495","-80.87190247","EN","YES","South Carolina","9","5","1","5","Yes","No","1963","Female","","Yes","","","","","","","","","","","","","","","","","2.836","43.754","44.631","8","3.223","11.561","16.575","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","6","3","Red,Green","1","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","Less than $10,000","This was a good one. ","609135fd-3f75-5aeb-1719-eaad948e3d9c","57","2","1","1","1","2","9","3","29485","Handcount"
"5/4/2021 5:55","5/4/2021 6:01","IP Address","172.58.63.6","100","340","5/4/2021 6:01","R_3KJvcCL070qhhoG","39.73880005","-104.9868011","EN","YES","South Dakota","7","3","2","3","No","No","1955","Female","","Yes","","","","","","","","","1.979","28.07","29.893","9","17.626","17.626","18.525","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","3","2","Red,Green","4","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$20,000-$29,999","No","60913635-4d14-01a8-7987-b1b54bb1d24e","66","2","2","1","1","2","10","2","57719","RL_percentage"
"5/4/2021 5:54","5/4/2021 6:01","IP Address","73.145.128.247","100","448","5/4/2021 6:01","R_7WGEDPbWIqqM8Tv","42.70689392","-84.4138031","EN","YES","Michigan","10","10","4","3","Yes","Yes","1948","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","236.724","0","0","0","19.168","0","","","","","","","","","","","","","10","10","1","Red,Green","5","Yes, I voted","Joe Biden","","2-year college degree","Democrat","","Strong Liberal","Caucasian/White (non-Hispanic)","","$75,000-$99,999","none","609135f4-1b63-9f42-5d4a-20c02e7e8226","73","1","15","1","1","5","1","2","48840","Soup"
"5/4/2021 5:57","5/4/2021 6:01","IP Address","172.12.60.73","100","227","5/4/2021 6:01","R_3PcaE6hDU3Q0Mmm","26.34770203","-80.10939789","EN","YES","Florida","2","2","1","3","No","No","1959","Male","","Yes","2.943","40.034","40.794","15","1.256","10.741","11.323","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","Blue","","","","","","","","","","","","","60913605-a87e-c975-e9c9-e0aeff5f89a9","61","1","19","1","1","4","5","3","33433","Bipartisan"
